ob_end_time, id_type, id, ob_hour_count, version_num, met_domain_name, src_id, rec_st_ind, max_air_temp, min_air_temp, min_grss_temp, min_conc_temp, max_air_temp_q, min_air_temp_q, min_grss_temp_q, min_conc_temp_q, meto_stmp_time, midas_stmp_etime, max_air_temp_j, min_air_temp_j, min_grss_temp_j, min_conc_temp_j
2015-11-09 21:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 15.8, 11.4, , , 6, 1006, , , 2015-11-09 21:04, 0, , , ,
2015-11-09 21:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 15.9, 10.8, , , 6, 6, , , 2015-11-09 21:00, 0, , , ,
2015-11-10 09:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 14.4, 13.7, 12, 11.1, 1, 1, 1, 1, 2015-11-10 08:56, 0, , , ,
2015-11-10 09:00, DCNN, 4044, 24, 1, DLY3208, 2710, 1011, 18.6, 8.2, 7.3, , 1, 1, 1, , 2015-11-11 14:39, 0, , , ,
2015-11-10 09:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 15.5, 14.8, 12.3, , 6, 6, 6, , 2015-11-10 09:02, 0, , , ,
2015-11-10 09:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 14.6, 13.8, 12.5, , 1, 1, 1, , 2015-11-10 12:25, 0, , , ,
2015-11-10 09:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 16.2, 15.5, 14.1, , 6, 6, 6, , 2015-11-10 09:03, 0, , , ,
2015-11-10 09:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 16.3, 15.5, 14, 12.9, 6, 6, 6, 6, 2015-11-10 08:59, 0, , , ,
2015-11-10 21:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 15.2, 13.4, , , 1, 1, , , 2015-11-10 20:58, 0, , , ,
2015-11-10 21:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 16.8, 14.7, , , 6, 6, , , 2015-11-10 21:03, 0, , , ,
2015-11-10 21:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 15.9, 13.6, , , 1, 1, , , 2015-11-10 20:58, 0, , , ,
2015-11-10 21:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 17.8, 15.2, , , 6, 6, , , 2015-11-10 21:01, 0, , , ,
2015-11-10 21:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 17.5, 15.1, , , 6, 6, , , 2015-11-10 20:58, 0, , , ,
2015-11-11 09:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 13.6, 11.4, 10.6, 9.9, 1, 1, 1, 1, 2015-11-11 08:55, 0, , , ,
2015-11-11 09:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 14.8, 12.7, 11, , 6, 6, 6, , 2015-11-11 09:02, 0, , , ,
2015-11-11 09:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 13.8, 11.4, 10.6, , 1, 1, 1, , 2015-11-11 08:58, 0, , , ,
2015-11-11 09:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 15.6, 13.2, 11.6, , 6, 6, 6, , 2015-11-11 09:04, 0, , , ,
2015-11-11 09:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 15.5, 13.3, 12.1, 11.5, 6, 6, 6, 6, 2015-11-11 08:58, 0, , , ,
2015-11-11 21:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 13.5, 10.5, , , 1, 1, , , 2015-11-11 20:53, 0, , , ,
2015-11-11 21:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 14.8, 11.4, , , 6, 6, , , 2015-11-11 21:02, 0, , , ,
2015-11-11 21:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 14.4, 10.2, , , 1, 1, , , 2015-11-11 20:58, 0, , , ,
2015-11-11 21:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 15.8, 12.4, , , 6, 6, , , 2015-11-11 21:03, 0, , , ,
2015-11-11 21:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 15.6, 12.3, , , 6, 6, , , 2015-11-11 20:58, 0, , , ,
2015-11-12 09:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 10.6, 6.4, 3.8, 4.1, 1, 1, 1, 1, 2015-11-12 08:56, 0, , , ,
2015-11-12 09:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 11.4, 7.4, 3.4, , 6, 6, 6, , 2015-11-12 09:05, 0, , , ,
2015-11-12 09:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 10.4, 7.9, 6.2, , 1, 1, 1, , 2015-11-12 08:59, 0, , , ,
2015-11-12 09:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 12.4, 7.9, 3.2, , 6, 6, 6, , 2015-11-12 09:05, 0, , , ,
2015-11-12 09:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 12.4, 7.3, 4.9, 5.1, 6, 6, 6, 6, 2015-11-12 08:58, 0, , , ,
2015-11-12 21:00, DCNN, 4036, 12, 0, NCM, 513, 1012, 12.9, 7.8, , , 1, 151, , , 2015-11-12 20:56, 0, , , ,
2015-11-12 21:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 12.9, 7.7, , , 1, 1501, , , 2015-11-12 20:56, 0, , , ,
2015-11-12 21:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 14.4, 8.7, , , 6, 6, , , 2015-11-12 21:03, 0, , , ,
2015-11-12 21:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 13.4, 9, , , 1, 1, , , 2015-11-12 20:58, 0, , , ,
2015-11-12 21:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 14.7, 9.6, , , 6, 6, , , 2015-11-12 21:53, 189, , , ,
2015-11-12 21:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 13.8, 8.5, , , 6, 6, , , 2015-11-12 20:57, 0, , , ,
2015-11-13 09:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 9.6, 4, 3.5, 3.2, 1, 1, 1, 1, 2015-11-13 08:56, 0, , , ,
2015-11-13 09:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 10.6, 5.4, 2.7, , 6, 6, 6, , 2015-11-13 09:03, 0, , , ,
2015-11-13 09:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 9.4, 4.4, 3.4, , 1, 1, 1, , 2015-11-13 08:57, 0, , , ,
2015-11-13 09:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 11.6, 6.4, 5, , 6, 6, 6, , 2015-11-13 09:02, 0, , , ,
2015-11-13 09:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 11.6, 6.3, 5.1, 4.6, 6, 6, 6, 6, 2015-11-13 08:58, 0, , , ,
2015-11-13 21:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 6.2, 2.8, , , 1, 1, , , 2015-11-13 20:56, 0, , , ,
2015-11-13 21:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 7.7, 4, , , 6, 6, , , 2015-11-13 21:02, 0, , , ,
2015-11-13 21:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 7.1, 3.1, , , 1, 1, , , 2015-11-13 20:58, 0, , , ,
2015-11-13 21:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 9.1, 4.8, , , 6, 6, , , 2015-11-13 21:03, 0, , , ,
2015-11-13 21:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 8.3, 4.6, , , 6, 6, , , 2015-11-13 20:57, 0, , , ,
2015-11-14 09:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 6, 3.5, 2, .8, 1, 1, 1, 151, 2015-11-14 08:54, 0, , , ,
2015-11-14 09:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 7.2, 4.8, 1.9, , 6, 6, 6, , 2015-11-14 09:03, 0, , , ,
2015-11-14 09:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 6, 3.7, 2.7, , 1, 1, 1, , 2015-11-14 08:56, 0, , , ,
2015-11-14 09:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 7.3, 5, 3.1, , 6, 6, 6, , 2015-11-14 09:03, 0, , , ,
2015-11-14 09:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 7.5, 5.4, 3.6, 3.3, 6, 6, 6, 6, 2015-11-14 08:57, 0, , , ,
2015-11-14 21:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 12.1, 5.5, , , 1, 1, , , 2015-11-14 20:56, 0, , , ,
2015-11-14 21:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 12.6, 6.6, , , 6, 6, , , 2015-11-14 21:03, 0, , , ,
2015-11-14 21:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 12.2, 5.9, , , 1, 1, , , 2015-11-14 20:56, 0, , , ,
2015-11-14 21:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 13.6, 7.2, , , 6, 6, , , 2015-11-14 21:04, 0, , , ,
2015-11-14 21:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 8.7, 6.9, , , 6, 6, , , 2015-11-14 20:57, 0, , , ,
2015-11-15 09:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 13.4, 12.1, 7.5, 7, 1, 1, 1, 1, 2015-11-15 08:57, 0, , , ,
2015-11-15 09:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 14.1, 12.6, 7.1, , 6, 6, 6, , 2015-11-15 09:04, 0, , , ,
2015-11-15 09:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 13, 12.1, 8.1, , 1, 1, 1, , 2015-11-15 08:59, 0, , , ,
2015-11-15 09:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 14.8, 13.5, 7.9, , 6, 6, 6, , 2015-11-15 09:04, 0, , , ,
2015-11-15 09:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 14.6, 8.6, 7.6, 7.7, 6, 6, 6, 6, 2015-11-15 08:58, 0, , , ,
