ob_end_time, id_type, id, ob_hour_count, version_num, met_domain_name, src_id, rec_st_ind, max_air_temp, min_air_temp, min_grss_temp, min_conc_temp, max_air_temp_q, min_air_temp_q, min_grss_temp_q, min_conc_temp_q, meto_stmp_time, midas_stmp_etime, max_air_temp_j, min_air_temp_j, min_grss_temp_j, min_conc_temp_j
2016-01-03 09:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 8, 5.8, 4.3, , 1, 1, 1, , 2016-01-03 09:02, 0, , , ,
2016-01-03 09:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 8.1, 6.6, 5.7, 6, 1, 1, 1, 1, 2016-01-03 08:58, 0, , , ,
2016-01-03 21:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 6.2, 4.6, , , 1, 1, , , 2016-01-03 20:56, 0, , , ,
2016-01-03 21:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 7, 5.4, , , 1, 1, , , 2016-01-03 21:03, 0, , , ,
2016-01-03 21:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 6.1, 4, , , 1, 1, , , 2016-01-03 20:57, 0, , , ,
2016-01-03 21:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 7.8, 5.5, , , 1, 1, , , 2016-01-03 21:01, 0, , , ,
2016-01-03 21:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 7.6, 5.8, , , 1, 1, , , 2016-01-03 20:57, 0, , , ,
2016-01-04 09:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 5.9, 3.8, 2.3, 3.2, 1, 1, 1, 1, 2016-01-04 08:54, 0, , , ,
2016-01-04 09:00, DCNN, 4045, 12, 0, AWSDLY, 516, 1012, 6.4, 4.4, .1, , 151, 1, 1, , 2016-01-04 09:03, 0, , , ,
2016-01-04 09:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 6.5, 4.4, .1, , 1501, 1, 1, , 2016-01-04 09:03, 0, , , ,
2016-01-04 09:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 6.1, 3.3, 2.5, , 1, 1, 1, , 2016-01-04 09:00, 0, , , ,
2016-01-04 09:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 6.9, 3.3, 0, , 1, 1, 1, , 2016-01-04 09:03, 0, , , ,
2016-01-04 09:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 7, 4.5, 3.6, 3.9, 1, 1, 1, 1, 2016-01-04 08:58, 0, , , ,
2016-01-04 21:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 5.5, 3.8, , , 1, 1, , , 2016-01-04 20:55, 0, , , ,
2016-01-04 21:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 6.4, 4.5, , , 1, 1, , , 2016-01-04 21:03, 0, , , ,
2016-01-04 21:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 5.5, 3.5, , , 1, 1, , , 2016-01-04 20:57, 0, , , ,
2016-01-04 21:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 6.6, 4.3, , , 1, 1, , , 2016-01-04 21:02, 0, , , ,
2016-01-04 21:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 6.8, 4.9, , , 1, 1, , , 2016-01-04 20:57, 0, , , ,
2016-01-05 09:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 5.5, 5.2, 4.9, 5.2, 1, 1, 1, 1, 2016-01-05 08:53, 0, , , ,
2016-01-05 09:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 6.4, 6.1, 5.7, , 1, 1, 1, , 2016-01-05 09:02, 0, , , ,
2016-01-05 09:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 5.5, 5.2, 5.1, , 1, 1, 1, , 2016-01-05 08:59, 0, , , ,
2016-01-05 09:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 6.5, 6.2, 5.8, , 1, 1, 1, , 2016-01-05 09:03, 0, , , ,
2016-01-05 09:00, DCNN, 4077, 12, 0, AWSDLY, 534, 1012, 6.7, 6.4, 5.4, 5.6, 151, 1, 1, 1, 2016-01-05 08:58, 0, , , ,
2016-01-05 09:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 6.8, 6.4, 5.4, 5.6, 1501, 1, 1, 1, 2016-01-05 08:58, 0, , , ,
2016-01-05 21:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 6.2, 5.1, , , 1, 1, , , 2016-01-05 20:56, 0, , , ,
2016-01-05 21:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 7.1, 6.3, , , 1, 1, , , 2016-01-05 21:03, 0, , , ,
2016-01-05 21:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 6, 5.2, , , 1, 1, , , 2016-01-05 20:57, 0, , , ,
2016-01-05 21:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 7.7, 6.4, , , 1, 1, , , 2016-01-05 21:49, 0, , , ,
2016-01-05 21:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 7.6, 6.4, , , 2001, 2001, , , 2016-01-08 12:10, 0, , , ,
2016-01-06 09:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 5.8, 4.8, 3.7, 4.8, 1, 1, 1, 1, 2016-01-06 09:06, 0, , , ,
2016-01-06 09:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 6.8, 6.3, 4.7, , 1, 1, 1, , 2016-01-06 09:02, 0, , , ,
2016-01-06 09:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 5.8, 5.2, 4.1, , 1, 1, 1, , 2016-01-06 08:57, 0, , , ,
2016-01-06 09:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 6.9, 6.4, 5.5, , 1, 1, 1, , 2016-01-06 09:02, 0, , , ,
2016-01-06 09:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 6.9, 6.4, 5.6, 6.1, 1, 1, 1, 1, 2016-01-06 08:58, 0, , , ,
2016-01-06 21:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 6.2, 4.5, , , 1, 1, , , 2016-01-06 20:56, 0, , , ,
2016-01-06 21:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 7.4, 5.6, , , 1, 1, , , 2016-01-06 21:04, 0, , , ,
2016-01-06 21:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 6.1, 4.2, , , 1, 1, , , 2016-01-06 20:56, 0, , , ,
2016-01-06 21:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 7.7, 6.1, , , 1, 1, , , 2016-01-06 21:02, 0, , , ,
2016-01-06 21:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 7.3, 6.2, , , 1, 1, , , 2016-01-06 20:59, 0, , , ,
2016-01-07 09:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 4.9, 3.9, 3.5, 4, 1, 1, 1, 1, 2016-01-07 09:00, 0, , , ,
2016-01-07 09:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 5.7, 4.8, 4.4, , 1, 1, 1, , 2016-01-07 10:02, 0, , , ,
2016-01-07 09:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 4.5, 3.7, 3.3, , 1, 1, 1, , 2016-01-07 09:00, 0, , , ,
2016-01-07 09:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 6.2, 5.1, 4.8, , 1, 1, 1, , 2016-01-07 09:01, 0, , , ,
2016-01-07 09:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 6.2, 5, 4.7, 5, 1, 1, 1, 1, 2016-01-07 08:58, 0, , , ,
2016-01-07 21:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 5.2, 3.2, , , 1, 1, , , 2016-01-07 20:56, 0, , , ,
2016-01-07 21:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 6.2, 4.5, , , 1, 1, , , 2016-01-07 22:01, 0, , , ,
2016-01-07 21:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 5.3, 3.1, , , 1, 1, , , 2016-01-07 20:56, 0, , , ,
2016-01-07 21:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 6.6, 3.9, , , 1, 1, , , 2016-01-07 21:01, 0, , , ,
2016-01-07 21:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 6.6, 4.9, , , 1, 1, , , 2016-01-07 20:59, 0, , , ,
2016-01-08 09:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 3.6, 1.5, -.5, -.9, 1, 1, 1, 1, 2016-01-08 09:01, 0, , , ,
2016-01-08 09:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 4.8, 2.6, -1.5, , 1, 1, 1, , 2016-01-08 09:02, 0, , , ,
2016-01-08 09:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 3.9, 2.1, .6, , 1, 1, 1, , 2016-01-08 08:58, 0, , , ,
2016-01-08 09:00, DCNN, 4065, 12, 0, AWSDLY, 529, 1012, 5.1, 2.8, 1.1, , 151, 1, 1, , 2016-01-08 09:01, 0, , , ,
2016-01-08 09:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 5.2, 2.8, 1.1, , 1501, 1, 1, , 2016-01-08 09:01, 0, , , ,
2016-01-08 09:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 5.1, .8, -2.5, -1.5, 1, 1, 1, 1, 2016-01-08 08:58, 0, , , ,
2016-01-08 21:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 5.7, 2.9, , , 1, 1, , , 2016-01-08 20:54, 0, , , ,
2016-01-08 21:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 7.4, 3.2, , , 1, 1, , , 2016-01-08 21:02, 0, , , ,
2016-01-08 21:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 6.2, 2.7, , , 1, 1, , , 2016-01-08 20:58, 0, , , ,
2016-01-08 21:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 7.3, 3.1, , , 1, 1, , , 2016-01-08 21:02, 0, , , ,
2016-01-08 21:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 8.6, 2.5, , , 1, 1, , , 2016-01-08 20:58, 0, , , ,
2016-01-09 09:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 4.8, 2.8, .6, .1, 1, 1, 1, 1, 2016-01-09 08:56, 0, , , ,
2016-01-09 09:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 4.6, 3.4, -.7, , 1, 1, 1, , 2016-01-09 09:04, 0, , , ,
2016-01-09 09:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 5.1, 2.8, 1, , 1, 1, 1, , 2016-01-09 08:57, 0, , , ,
2016-01-09 09:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 5.4, 3.2, -.8, , 1, 1, 1, , 2016-01-09 09:02, 0, , , ,
2016-01-09 09:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 4.3, 2.4, 0, .3, 1, 1, 1, 1, 2016-01-09 08:59, 0, , , ,
2016-01-09 21:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 7.4, 3.6, , , 1, 1, , , 2016-01-09 20:54, 0, , , ,
2016-01-09 21:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 8.7, 3.7, , , 1, 1, , , 2016-01-09 21:03, 0, , , ,
2016-01-09 21:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 7.8, 4.4, , , 1, 1, , , 2016-01-09 20:59, 0, , , ,
2016-01-09 21:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 8.5, 5, , , 1, 1, , , 2016-01-09 21:02, 0, , , ,
2016-01-09 21:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 8.6, 4.1, , , 1, 1, , , 2016-01-09 20:57, 0, , , ,
2016-01-10 09:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 6.8, .7, 0, 0, 1, 1, 1, 1, 2016-01-10 08:57, 0, , , ,
2016-01-10 09:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 7.8, 2.1, .6, , 1, 1, 1, , 2016-01-10 09:03, 0, , , ,
2016-01-10 09:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 6.2, 1.7, 1, , 1, 1, 1, , 2016-01-10 08:56, 0, , , ,
2016-01-10 09:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 8, 3.8, 2.7, , 1, 1, 1, , 2016-01-10 09:01, 0, , , ,
2016-01-10 09:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 8.4, 3.6, 2.8, 3.1, 1, 1, 1, 1, 2016-01-10 08:58, 0, , , ,
2016-01-10 21:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 5.2, 2.1, , , 1, 1, , , 2016-01-10 20:56, 0, , , ,
2016-01-10 21:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 6.7, 3.1, , , 1, 1, , , 2016-01-10 21:02, 0, , , ,
2016-01-10 21:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 5.6, 2.7, , , 1, 1, , , 2016-01-10 20:56, 0, , , ,
2016-01-10 21:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 7.9, 3.9, , , 1, 1, , , 2016-01-10 21:01, 0, , , ,
2016-01-10 21:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 7.1, 3.4, , , 1, 1, , , 2016-01-10 20:57, 0, , , ,
2016-01-11 09:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 2.5, -.4, -3.3, -2.2, 1, 1, 1, 1, 2016-01-11 08:55, 0, , , ,
2016-01-11 09:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 3.7, -.4, -4, , 1, 1, 1, , 2016-01-11 09:02, 0, , , ,
2016-01-11 09:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 3.2, .1, -1.1, , 1, 1, 1, , 2016-01-11 08:56, 0, , , ,
2016-01-11 09:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 4.8, .8, -1.7, , 1, 1, 1, , 2016-01-11 09:16, 0, , , ,
2016-01-11 09:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 3.4, -.5, -2.7, -1.6, 1, 1, 1, 1, 2016-01-11 09:00, 0, , , ,
2016-01-11 21:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 2.5, -.3, , , 1, 1, , , 2016-01-11 20:56, 0, , , ,
2016-01-11 21:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 3.6, .6, , , 1, 1, , , 2016-01-11 21:03, 0, , , ,
2016-01-11 21:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 2.6, .2, , , 1, 1, , , 2016-01-11 20:59, 0, , , ,
2016-01-11 21:00, DCNN, 4065, 12, 0, AWSDLY, 529, 1012, 4.1, 1.6, , , 1, 151, , , 2016-01-11 21:03, 0, , , ,
2016-01-11 21:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 4.1, 1.5, , , 1, 1501, , , 2016-01-11 21:03, 0, , , ,
2016-01-11 21:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 3.2, .7, , , 1, 1, , , 2016-01-11 20:57, 0, , , ,
2016-01-12 09:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 4.5, 2.2, -1.8, -1.2, 1, 1, 1, 1, 2016-01-12 08:54, 0, , , ,
2016-01-12 09:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 5.4, 1, -3.8, , 1, 1, 1, , 2016-01-12 09:03, 0, , , ,
2016-01-12 09:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 4.3, 2, -.4, , 1, 1, 1, , 2016-01-12 08:57, 0, , , ,
2016-01-12 09:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 5.9, 2, -.9, , 1, 1, 1, , 2016-01-12 09:01, 0, , , ,
2016-01-12 09:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 5.8, 1.2, -.8, -.8, 1, 1, 1, 1, 2016-01-12 08:57, 0, , , ,
2016-01-12 21:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 3.8, 2.4, , , 1, 1, , , 2016-01-12 20:54, 0, , , ,
2016-01-12 21:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 5.2, 3.3, , , 1, 1, , , 2016-01-12 21:03, 0, , , ,
2016-01-12 21:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 4.4, 2.8, , , 1, 1, , , 2016-01-12 20:58, 0, , , ,
2016-01-12 21:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 5.6, 4.2, , , 1, 1, , , 2016-01-12 21:04, 0, , , ,
2016-01-12 21:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 5.6, 3.6, , , 1, 1, , , 2016-01-12 20:58, 0, , , ,
2016-01-13 09:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 3, .8, -1.2, -1.5, 1, 1, 1, 1, 2016-01-13 09:01, 0, , , ,
2016-01-13 09:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 4.1, 1.8, -1.8, , 1, 1, 1, , 2016-01-13 09:04, 0, , , ,
2016-01-13 09:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 3.4, 1.1, -.3, , 1, 1, 1, , 2016-01-13 08:59, 0, , , ,
2016-01-13 09:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 4.6, 1.6, -1.9, , 1, 1, 1, , 2016-01-13 09:01, 0, , , ,
2016-01-13 09:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 4.6, 2, -.6, -.9, 1, 1, 1, 1, 2016-01-13 09:01, 0, , , ,
2016-01-13 21:00, DCNN, 4036, 12, 0, NCM, 513, 1012, 4.3, 1.2, , , 1, 151, , , 2016-01-13 20:56, 0, , , ,
2016-01-13 21:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 4.3, 1.1, , , 1, 1501, , , 2016-01-13 20:56, 0, , , ,
2016-01-13 21:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 5.7, 2.1, , , 1, 1, , , 2016-01-13 21:02, 0, , , ,
2016-01-13 21:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 4.5, 1.5, , , 1, 1, , , 2016-01-13 20:57, 0, , , ,
2016-01-13 21:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 5.3, 2.2, , , 1, 1, , , 2016-01-13 21:03, 0, , , ,
2016-01-13 21:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 4.5, 2.4, , , 1, 1, , , 2016-01-13 21:01, 0, , , ,
2016-01-14 09:00, DCNN, 4036, 12, 0, NCM, 513, 1012, 2.3, .6, -.3, 0, 151, 1, 1, 1, 2016-01-14 08:54, 0, , , ,
2016-01-14 09:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 2.4, .6, -.3, 0, 1501, 1, 1, 1, 2016-01-14 08:54, 0, , , ,
2016-01-14 09:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 3.4, 1.5, .6, , 1, 1, 1, , 2016-01-14 09:08, 0, , , ,
2016-01-14 09:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 2.2, .7, 0, , 1, 1, 1, , 2016-01-14 09:01, 0, , , ,
2016-01-14 09:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 3.7, 2.2, 1.3, , 1, 1, 1, , 2016-01-14 09:03, 0, , , ,
2016-01-14 09:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 3.7, 2.1, .9, 1.6, 1, 1, 1, 1, 2016-01-14 08:58, 0, , , ,
2016-01-14 21:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 1.5, -.5, , , 1, 1, , , 2016-01-14 20:55, 0, , , ,
2016-01-14 21:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 2.7, .4, , , 1, 1, , , 2016-01-14 21:02, 0, , , ,
2016-01-14 21:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 1.7, -.1, , , 1, 1, , , 2016-01-14 20:58, 0, , , ,
2016-01-14 21:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 2.7, 1.5, , , 1, 1, , , 2016-01-14 21:03, 0, , , ,
2016-01-14 21:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 2.6, .7, , , 1, 1, , , 2016-01-14 20:58, 0, , , ,
2016-01-15 09:00, DCNN, 4036, 12, 1, NCM, 513, 1011, .1, -1.6, -3.9, -3.6, 1, 1, 1, 1, 2016-01-15 08:56, 0, , , ,
2016-01-15 09:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, .8, -1.2, -6.5, , 1, 1, 1, , 2016-01-15 09:01, 0, , , ,
2016-01-15 09:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, .1, -1.4, -3.1, , 1, 1, 1, , 2016-01-15 08:57, 0, , , ,
2016-01-15 09:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 1.8, -.1, -2.4, , 1, 1, 1, , 2016-01-15 09:03, 0, , , ,
2016-01-15 09:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 2.1, -.2, -2.7, -2.7, 1, 1, 1, 1, 2016-01-15 08:58, 0, , , ,
2016-01-15 21:00, DCNN, 4036, 12, 1, NCM, 513, 1011, 2.7, -1.3, , , 1, 1, , , 2016-01-15 20:54, 0, , , ,
2016-01-15 21:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 3.8, 0, , , 1, 151, , , 2016-01-15 22:17, 166, , , ,
2016-01-15 21:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, 3, -.8, , , 1, 1, , , 2016-01-15 20:58, 0, , , ,
2016-01-15 21:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 4.8, .8, , , 1, 1, , , 2016-01-15 21:01, 0, , , ,
2016-01-15 21:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 4.3, .5, , , 1, 1, , , 2016-01-15 20:58, 0, , , ,
2016-01-16 09:00, DCNN, 4036, 12, 1, NCM, 513, 1011, .7, -2.2, -6.1, -4.4, 1, 1, 1, 1, 2016-01-16 08:59, 0, , , ,
2016-01-16 09:00, DCNN, 4045, 12, 1, AWSDLY, 516, 1011, 2.8, -2.5, -6.3, , 1, 1, 1, , 2016-01-16 09:01, 0, , , ,
2016-01-16 09:00, DCNN, 4058, 12, 1, NCM, 56958, 1011, .9, -1.6, -4, , 1, 1, 1, , 2016-01-16 08:59, 0, , , ,
2016-01-16 09:00, DCNN, 4065, 12, 1, AWSDLY, 529, 1011, 1.9, -.6, -2.4, , 1, 1, 1, , 2016-01-16 09:01, 0, , , ,
2016-01-16 09:00, DCNN, 4077, 12, 1, AWSDLY, 534, 1011, 2.9, .1, -3.1, -2.7, 1, 1, 1, 1, 2016-01-16 08:59, 0, , , ,
